date,district,rainfall_mm,temperature_c
2023-08-01,Polonnaruwa,0.0,30.4
2023-08-02,Polonnaruwa,0.0,30.5
2023-08-03,Polonnaruwa,0.0,30.9
2023-08-04,Polonnaruwa,0.5,31.3
2023-08-05,Polonnaruwa,3.0,31.1
2023-08-06,Polonnaruwa,5.1,31.0
2023-08-07,Polonnaruwa,0.1,31.2
2023-08-08,Polonnaruwa,0.7,31.0
2023-08-09,Polonnaruwa,5.8,30.4
2023-08-10,Polonnaruwa,0.6,30.9
2023-08-11,Polonnaruwa,2.0,29.6
2023-08-12,Polonnaruwa,0.7,30.1
2023-08-13,Polonnaruwa,3.2,30.8
2023-08-14,Polonnaruwa,1.4,30.7
2023-08-15,Polonnaruwa,0.1,30.8
2023-08-16,Polonnaruwa,0.2,30.5
2023-08-17,Polonnaruwa,0.0,30.7
2023-08-18,Polonnaruwa,0.0,30.4
2023-08-19,Polonnaruwa,0.0,30.4
2023-08-20,Polonnaruwa,0.0,31.1
2023-08-21,Polonnaruwa,1.1,31.2
2023-08-22,Polonnaruwa,5.8,30.4
2023-08-23,Polonnaruwa,2.4,30.9
2023-08-24,Polonnaruwa,0.0,31.5
2023-08-25,Polonnaruwa,0.1,31.6
2023-08-26,Polonnaruwa,1.0,31.4
2023-08-27,Polonnaruwa,1.0,31.5
2023-08-28,Polonnaruwa,1.2,30.7
2023-08-29,Polonnaruwa,0.5,30.6
2023-08-30,Polonnaruwa,4.9,30.2
2023-08-31,Polonnaruwa,7.7,29.4
2023-09-01,Polonnaruwa,3.0,28.9
2023-09-02,Polonnaruwa,1.0,29.2
2023-09-03,Polonnaruwa,1.0,28.9
2023-09-04,Polonnaruwa,0.1,28.2
2023-09-05,Polonnaruwa,1.0,28.1
2023-09-06,Polonnaruwa,9.9,26.5
2023-09-07,Polonnaruwa,0.0,28.2
2023-09-08,Polonnaruwa,0.2,28.8
2023-09-09,Polonnaruwa,1.0,29.8
2023-09-10,Polonnaruwa,1.3,29.7
2023-09-11,Polonnaruwa,2.3,29.1
2023-09-12,Polonnaruwa,1.0,30.0
2023-09-13,Polonnaruwa,1.0,30.0
2023-09-14,Polonnaruwa,1.2,29.7
2023-09-15,Polonnaruwa,0.3,30.2
2023-09-16,Polonnaruwa,0.9,30.8
2023-09-17,Polonnaruwa,8.8,28.6
2023-09-18,Polonnaruwa,3.7,28.6
2023-09-19,Polonnaruwa,3.0,28.0
2023-09-20,Polonnaruwa,0.6,28.4
2023-09-21,Polonnaruwa,1.1,29.1
2023-09-22,Polonnaruwa,24.3,27.8
2023-09-23,Polonnaruwa,5.3,27.7
2023-09-24,Polonnaruwa,1.5,28.9
2023-09-25,Polonnaruwa,6.9,28.9
2023-09-26,Polonnaruwa,1.2,29.1
2023-09-27,Polonnaruwa,0.6,29.0
2023-09-28,Polonnaruwa,1.2,29.0
2023-09-29,Polonnaruwa,2.2,28.2
2023-09-30,Polonnaruwa,1.8,28.3
2023-10-01,Polonnaruwa,0.8,27.8
2023-10-02,Polonnaruwa,2.6,27.8
2023-10-03,Polonnaruwa,11.8,27.7
2023-10-04,Polonnaruwa,2.8,27.9
2023-10-05,Polonnaruwa,8.6,27.7
2023-10-06,Polonnaruwa,7.9,28.0
2023-10-07,Polonnaruwa,7.4,27.2
2023-10-08,Polonnaruwa,16.2,27.3
2023-10-09,Polonnaruwa,3.3,26.6
2023-10-10,Polonnaruwa,5.4,26.6
2023-10-11,Polonnaruwa,12.6,26.4
2023-10-12,Polonnaruwa,6.4,26.7
2023-10-13,Polonnaruwa,13.6,25.7
2023-10-14,Polonnaruwa,21.4,26.2
2023-10-15,Polonnaruwa,4.8,26.3
2023-10-16,Polonnaruwa,2.5,27.2
2023-10-17,Polonnaruwa,31.9,26.3
2023-10-18,Polonnaruwa,34.2,25.4
2023-10-19,Polonnaruwa,21.0,25.8
2023-10-20,Polonnaruwa,23.5,25.8
2023-10-21,Polonnaruwa,19.3,26.2
2023-10-22,Polonnaruwa,19.4,26.3
2023-10-23,Polonnaruwa,0.9,26.8
2023-10-24,Polonnaruwa,14.8,26.5
2023-10-25,Polonnaruwa,0.8,27.1
2023-10-26,Polonnaruwa,0.4,27.1
2023-10-27,Polonnaruwa,8.5,26.8
2023-10-28,Polonnaruwa,15.2,25.9
2023-10-29,Polonnaruwa,15.1,25.7
2023-10-30,Polonnaruwa,8.1,25.8
2023-10-31,Polonnaruwa,6.8,25.9
2023-11-01,Polonnaruwa,16.9,25.8
2023-11-02,Polonnaruwa,12.4,25.4
2023-11-03,Polonnaruwa,43.3,25.8
2023-11-04,Polonnaruwa,24.4,25.5
2023-11-05,Polonnaruwa,17.7,25.6
2023-11-06,Polonnaruwa,19.7,25.7
2023-11-07,Polonnaruwa,11.0,25.5
2023-11-08,Polonnaruwa,14.0,25.5
2023-11-09,Polonnaruwa,12.5,25.8
2023-11-10,Polonnaruwa,22.4,25.7
2023-11-11,Polonnaruwa,12.1,25.7
2023-11-12,Polonnaruwa,29.1,24.7
2023-11-13,Polonnaruwa,20.5,25.1
2023-11-14,Polonnaruwa,14.7,25.8
2023-11-15,Polonnaruwa,9.6,26.2
2023-11-16,Polonnaruwa,16.2,26.5
2023-11-17,Polonnaruwa,10.9,26.3
2023-11-18,Polonnaruwa,30.3,26.0
2023-11-19,Polonnaruwa,40.7,25.2
2023-11-20,Polonnaruwa,30.3,25.8
2023-11-21,Polonnaruwa,13.1,25.8
2023-11-22,Polonnaruwa,36.9,25.3
2023-11-23,Polonnaruwa,7.9,26.7
2023-11-24,Polonnaruwa,1.4,26.7
2023-11-25,Polonnaruwa,3.8,26.3
2023-11-26,Polonnaruwa,4.4,25.5
2023-11-27,Polonnaruwa,8.8,25.6
2023-11-28,Polonnaruwa,22.7,25.3
2023-11-29,Polonnaruwa,17.4,24.7
2023-11-30,Polonnaruwa,11.6,25.0
2023-12-01,Polonnaruwa,23.7,24.8
2023-12-02,Polonnaruwa,18.0,25.6
2023-12-03,Polonnaruwa,2.4,26.7
2023-12-04,Polonnaruwa,8.1,26.7
2023-12-05,Polonnaruwa,18.4,26.4
2023-12-06,Polonnaruwa,6.5,26.1
2023-12-07,Polonnaruwa,13.1,26.5
2023-12-08,Polonnaruwa,8.8,25.6
2023-12-09,Polonnaruwa,15.1,25.3
2023-12-10,Polonnaruwa,13.9,25.0
2023-12-11,Polonnaruwa,3.7,25.9
2023-12-12,Polonnaruwa,12.1,25.4
2023-12-13,Polonnaruwa,3.0,26.2
2023-12-14,Polonnaruwa,48.0,25.1
2023-12-15,Polonnaruwa,18.1,25.0
2023-12-16,Polonnaruwa,35.1,24.8
2023-12-17,Polonnaruwa,44.0,25.1
2023-12-18,Polonnaruwa,13.0,24.7
2023-12-19,Polonnaruwa,14.1,25.2
2023-12-20,Polonnaruwa,9.5,25.8
2023-12-21,Polonnaruwa,3.2,26.0
2023-12-22,Polonnaruwa,1.9,25.8
2023-12-23,Polonnaruwa,1.3,25.8
2023-12-24,Polonnaruwa,2.3,26.0
2023-12-25,Polonnaruwa,2.4,25.9
2023-12-26,Polonnaruwa,7.6,26.0
2023-12-27,Polonnaruwa,16.1,24.7
2023-12-28,Polonnaruwa,25.6,24.9
2023-12-29,Polonnaruwa,12.4,24.7
2023-12-30,Polonnaruwa,8.0,24.9
2023-12-31,Polonnaruwa,5.6,25.1
2024-01-01,Polonnaruwa,24.7,24.7
2024-01-02,Polonnaruwa,3.4,25.2
2024-01-03,Polonnaruwa,0.5,25.9
2024-01-04,Polonnaruwa,0.3,26.3
2024-01-05,Polonnaruwa,8.7,26.0
2024-01-06,Polonnaruwa,10.3,25.6
2024-01-07,Polonnaruwa,25.9,25.2
2024-01-08,Polonnaruwa,11.4,25.0
2024-01-09,Polonnaruwa,33.2,24.0
2024-01-10,Polonnaruwa,18.9,24.3
2024-01-11,Polonnaruwa,12.4,25.5
2024-01-12,Polonnaruwa,0.3,25.8
2024-01-13,Polonnaruwa,0.6,25.5
2024-01-14,Polonnaruwa,0.8,25.1
2024-01-15,Polonnaruwa,0.0,24.4
2024-01-16,Polonnaruwa,0.5,24.5
2024-01-17,Polonnaruwa,1.6,24.8
2024-01-18,Polonnaruwa,4.0,25.5
2024-01-19,Polonnaruwa,9.6,24.9
2024-01-20,Polonnaruwa,3.1,25.6
2024-01-21,Polonnaruwa,0.6,26.0
2024-01-22,Polonnaruwa,0.4,26.0
2024-01-23,Polonnaruwa,3.9,25.1
2024-01-24,Polonnaruwa,0.0,24.9
2024-01-25,Polonnaruwa,0.0,25.0
2024-01-26,Polonnaruwa,0.8,24.7
2024-01-27,Polonnaruwa,2.0,25.4
2024-01-28,Polonnaruwa,2.0,25.7
2024-01-29,Polonnaruwa,2.2,25.8
2024-01-30,Polonnaruwa,14.6,25.1
2024-01-31,Polonnaruwa,20.1,25.3
2024-02-01,Polonnaruwa,14.7,25.4
2024-02-02,Polonnaruwa,0.1,26.4
2024-02-03,Polonnaruwa,0.0,26.7
2024-02-04,Polonnaruwa,4.7,25.9
2024-02-05,Polonnaruwa,1.7,25.8
2024-02-06,Polonnaruwa,0.7,25.8
2024-02-07,Polonnaruwa,0.0,25.6
2024-02-08,Polonnaruwa,0.0,25.3
2024-02-09,Polonnaruwa,0.0,25.7
2024-02-10,Polonnaruwa,0.2,26.0
2024-02-11,Polonnaruwa,0.2,25.9
2024-02-12,Polonnaruwa,0.8,26.2
2024-02-13,Polonnaruwa,2.7,26.2
2024-02-14,Polonnaruwa,3.3,26.7
2024-02-15,Polonnaruwa,1.8,26.7
2024-02-16,Polonnaruwa,0.6,26.8
2024-02-17,Polonnaruwa,2.1,26.7
2024-02-18,Polonnaruwa,0.1,26.3
2024-02-19,Polonnaruwa,0.1,27.0
2024-02-20,Polonnaruwa,0.3,27.2
2024-02-21,Polonnaruwa,0.0,27.2
2024-02-22,Polonnaruwa,0.0,27.1
2024-02-23,Polonnaruwa,0.0,28.1
2024-02-24,Polonnaruwa,0.0,27.4
2024-02-25,Polonnaruwa,0.2,27.5
2024-02-26,Polonnaruwa,2.1,27.7
2024-02-27,Polonnaruwa,1.6,27.6
2024-02-28,Polonnaruwa,0.6,27.3
2024-02-29,Polonnaruwa,0.7,27.0
2024-03-01,Polonnaruwa,0.7,27.1
2024-03-02,Polonnaruwa,0.3,27.1
2024-03-03,Polonnaruwa,0.0,26.9
2024-03-04,Polonnaruwa,0.0,26.5
2024-03-05,Polonnaruwa,0.0,27.1
2024-03-06,Polonnaruwa,0.0,27.5
2024-03-07,Polonnaruwa,0.0,27.2
2024-03-08,Polonnaruwa,0.0,28.1
2024-03-09,Polonnaruwa,0.0,28.0
2024-03-10,Polonnaruwa,0.0,27.9
2024-03-11,Polonnaruwa,0.4,27.9
2024-03-12,Polonnaruwa,0.0,27.9
2024-03-13,Polonnaruwa,0.0,28.2
2024-03-14,Polonnaruwa,0.0,28.9
2024-03-15,Polonnaruwa,0.1,29.2
2024-03-16,Polonnaruwa,0.0,29.4
2024-03-17,Polonnaruwa,0.0,28.2
2024-03-18,Polonnaruwa,0.0,27.8
2024-03-19,Polonnaruwa,0.0,28.4
2024-03-20,Polonnaruwa,0.4,28.6
2024-03-21,Polonnaruwa,4.0,26.9
2024-03-22,Polonnaruwa,4.1,27.0
2024-03-23,Polonnaruwa,0.3,28.3
2024-03-24,Polonnaruwa,4.2,27.6
2024-03-25,Polonnaruwa,1.0,28.3
2024-03-26,Polonnaruwa,8.8,27.4
2024-03-27,Polonnaruwa,19.9,26.9
2024-03-28,Polonnaruwa,0.1,28.3
2024-03-29,Polonnaruwa,0.0,28.1
2024-03-30,Polonnaruwa,0.3,27.8
2024-03-31,Polonnaruwa,1.1,28.6
2024-04-01,Polonnaruwa,0.7,29.1
2024-04-02,Polonnaruwa,0.6,29.6
2024-04-03,Polonnaruwa,1.6,29.7
2024-04-04,Polonnaruwa,1.5,29.7
2024-04-05,Polonnaruwa,0.0,30.1
2024-04-06,Polonnaruwa,0.0,30.5
2024-04-07,Polonnaruwa,0.0,30.9
2024-04-08,Polonnaruwa,0.0,30.7
2024-04-09,Polonnaruwa,0.0,29.5
2024-04-10,Polonnaruwa,0.3,29.9
2024-04-11,Polonnaruwa,1.0,29.0
2024-04-12,Polonnaruwa,26.1,26.7
2024-04-13,Polonnaruwa,2.7,28.0
2024-04-14,Polonnaruwa,4.9,27.8
2024-04-15,Polonnaruwa,1.7,28.0
2024-04-16,Polonnaruwa,1.2,28.6
2024-04-17,Polonnaruwa,0.4,29.7
2024-04-18,Polonnaruwa,0.0,30.1
2024-04-19,Polonnaruwa,0.0,30.6
2024-04-20,Polonnaruwa,3.3,31.0
2024-04-21,Polonnaruwa,0.3,30.8
2024-04-22,Polonnaruwa,0.0,31.1
2024-04-23,Polonnaruwa,0.0,31.1
2024-04-24,Polonnaruwa,0.0,31.3
2024-04-25,Polonnaruwa,0.0,31.2
2024-04-26,Polonnaruwa,0.0,30.6
2024-04-27,Polonnaruwa,0.2,31.5
2024-04-28,Polonnaruwa,0.7,31.7
2024-04-29,Polonnaruwa,4.8,29.3
2024-04-30,Polonnaruwa,3.6,29.6
2024-05-01,Polonnaruwa,0.3,31.5
2024-05-02,Polonnaruwa,0.0,32.6
2024-05-03,Polonnaruwa,0.0,32.6
2024-05-04,Polonnaruwa,1.5,32.1
2024-05-05,Polonnaruwa,0.8,32.4
2024-05-06,Polonnaruwa,0.3,32.8
2024-05-07,Polonnaruwa,2.1,32.1
2024-05-08,Polonnaruwa,9.4,29.5
2024-05-09,Polonnaruwa,29.1,28.9
2024-05-10,Polonnaruwa,21.1,28.1
2024-05-11,Polonnaruwa,10.1,29.4
2024-05-12,Polonnaruwa,9.7,28.1
2024-05-13,Polonnaruwa,13.2,27.8
2024-05-14,Polonnaruwa,23.1,27.9
2024-05-15,Polonnaruwa,7.9,28.3
2024-05-16,Polonnaruwa,10.7,27.7
2024-05-17,Polonnaruwa,27.9,27.1
2024-05-18,Polonnaruwa,31.0,27.1
2024-05-19,Polonnaruwa,1.8,27.9
2024-05-20,Polonnaruwa,4.2,26.9
2024-05-21,Polonnaruwa,0.2,28.7
2024-05-22,Polonnaruwa,0.7,28.4
2024-05-23,Polonnaruwa,1.1,28.0
2024-05-24,Polonnaruwa,1.5,28.2
2024-05-25,Polonnaruwa,1.8,27.7
2024-05-26,Polonnaruwa,0.2,28.8
2024-05-27,Polonnaruwa,0.0,29.3
2024-05-28,Polonnaruwa,0.1,29.4
2024-05-29,Polonnaruwa,0.0,29.5
2024-05-30,Polonnaruwa,0.0,29.7
2024-05-31,Polonnaruwa,0.2,30.4
2024-06-01,Polonnaruwa,2.6,29.9
2024-06-02,Polonnaruwa,4.9,28.7
2024-06-03,Polonnaruwa,0.0,28.9
2024-06-04,Polonnaruwa,0.5,29.2
2024-06-05,Polonnaruwa,8.4,28.8
2024-06-06,Polonnaruwa,4.1,28.8
2024-06-07,Polonnaruwa,1.5,28.7
2024-06-08,Polonnaruwa,0.1,29.1
2024-06-09,Polonnaruwa,0.6,29.1
2024-06-10,Polonnaruwa,0.2,29.8
2024-06-11,Polonnaruwa,0.2,29.9
2024-06-12,Polonnaruwa,0.0,29.3
2024-06-13,Polonnaruwa,0.0,30.1
2024-06-14,Polonnaruwa,0.2,29.9
2024-06-15,Polonnaruwa,0.0,29.7
2024-06-16,Polonnaruwa,0.0,30.1
2024-06-17,Polonnaruwa,0.4,30.3
2024-06-18,Polonnaruwa,0.5,30.1
2024-06-19,Polonnaruwa,0.1,29.5
2024-06-20,Polonnaruwa,0.1,29.5
2024-06-21,Polonnaruwa,0.8,29.5
2024-06-22,Polonnaruwa,1.1,29.5
2024-06-23,Polonnaruwa,0.6,28.8
2024-06-24,Polonnaruwa,0.1,29.3
2024-06-25,Polonnaruwa,2.0,28.8
2024-06-26,Polonnaruwa,0.1,27.8
2024-06-27,Polonnaruwa,0.3,29.3
2024-06-28,Polonnaruwa,0.0,30.2
2024-06-29,Polonnaruwa,1.0,30.3
2024-06-30,Polonnaruwa,1.4,30.1
2024-07-01,Polonnaruwa,1.3,30.1
2024-07-02,Polonnaruwa,0.0,30.8
2024-07-03,Polonnaruwa,1.0,30.8
2024-07-04,Polonnaruwa,1.9,30.1
2024-07-05,Polonnaruwa,1.0,29.5
2024-07-06,Polonnaruwa,0.0,29.5
2024-07-07,Polonnaruwa,1.8,30.1
2024-07-08,Polonnaruwa,0.8,29.9
2024-07-09,Polonnaruwa,0.0,30.0
2024-07-10,Polonnaruwa,0.3,30.2
2024-07-11,Polonnaruwa,1.0,30.5
2024-07-12,Polonnaruwa,0.5,30.2
2024-07-13,Polonnaruwa,3.7,28.8
2024-07-14,Polonnaruwa,0.1,30.0
2024-07-15,Polonnaruwa,0.2,29.1
2024-07-16,Polonnaruwa,0.0,29.1
2024-07-17,Polonnaruwa,0.8,28.8
2024-07-18,Polonnaruwa,0.0,28.5
2024-07-19,Polonnaruwa,0.0,30.1
2024-07-20,Polonnaruwa,0.0,30.6
2024-07-21,Polonnaruwa,0.0,30.9
2024-07-22,Polonnaruwa,0.0,30.9
2024-07-23,Polonnaruwa,0.0,31.4
2024-07-24,Polonnaruwa,0.0,31.3
2024-07-25,Polonnaruwa,0.8,30.7
2024-07-26,Polonnaruwa,0.0,30.5
2024-07-27,Polonnaruwa,0.8,30.7
2024-07-28,Polonnaruwa,0.0,30.3
2024-07-29,Polonnaruwa,0.6,29.6
2024-07-30,Polonnaruwa,0.2,30.1
2024-07-31,Polonnaruwa,1.9,30.4
2024-08-01,Polonnaruwa,0.8,30.6
2024-08-02,Polonnaruwa,1.0,29.7
2024-08-03,Polonnaruwa,0.8,30.8
2024-08-04,Polonnaruwa,5.1,30.1
2024-08-05,Polonnaruwa,1.2,29.1
2024-08-06,Polonnaruwa,1.5,29.7
2024-08-07,Polonnaruwa,1.5,29.5
2024-08-08,Polonnaruwa,2.4,28.6
2024-08-09,Polonnaruwa,0.3,29.6
2024-08-10,Polonnaruwa,2.2,29.6
2024-08-11,Polonnaruwa,8.8,29.0
2024-08-12,Polonnaruwa,7.5,28.4
2024-08-13,Polonnaruwa,14.5,28.0
2024-08-14,Polonnaruwa,1.1,28.2
2024-08-15,Polonnaruwa,4.3,28.6
2024-08-16,Polonnaruwa,24.7,27.9
2024-08-17,Polonnaruwa,3.0,28.3
2024-08-18,Polonnaruwa,1.3,28.7
2024-08-19,Polonnaruwa,12.2,27.6
2024-08-20,Polonnaruwa,8.5,27.2
2024-08-21,Polonnaruwa,0.6,26.8
2024-08-22,Polonnaruwa,0.2,28.0
2024-08-23,Polonnaruwa,2.6,28.7
2024-08-24,Polonnaruwa,0.1,28.9
2024-08-25,Polonnaruwa,0.8,29.2
2024-08-26,Polonnaruwa,0.0,29.7
2024-08-27,Polonnaruwa,0.0,29.7
2024-08-28,Polonnaruwa,0.0,29.6
2024-08-29,Polonnaruwa,0.2,29.3
2024-08-30,Polonnaruwa,1.3,29.0
2024-08-31,Polonnaruwa,1.9,29.0
2024-09-01,Polonnaruwa,0.9,29.7
2024-09-02,Polonnaruwa,1.5,29.7
2024-09-03,Polonnaruwa,1.8,28.9
2024-09-04,Polonnaruwa,0.4,28.8
2024-09-05,Polonnaruwa,0.2,30.4
2024-09-06,Polonnaruwa,0.3,30.0
2024-09-07,Polonnaruwa,0.0,30.3
2024-09-08,Polonnaruwa,0.1,29.7
2024-09-09,Polonnaruwa,1.3,29.8
2024-09-10,Polonnaruwa,3.0,29.5
2024-09-11,Polonnaruwa,0.7,29.9
2024-09-12,Polonnaruwa,0.0,30.6
2024-09-13,Polonnaruwa,0.0,31.1
2024-09-14,Polonnaruwa,0.2,30.5
2024-09-15,Polonnaruwa,1.3,30.6
2024-09-16,Polonnaruwa,1.2,30.2
2024-09-17,Polonnaruwa,0.0,30.6
2024-09-18,Polonnaruwa,0.0,30.7
2024-09-19,Polonnaruwa,0.0,30.3
2024-09-20,Polonnaruwa,0.0,30.3
2024-09-21,Polonnaruwa,0.0,30.3
2024-09-22,Polonnaruwa,0.0,29.9
2024-09-23,Polonnaruwa,0.0,30.1
2024-09-24,Polonnaruwa,0.6,30.1
2024-09-25,Polonnaruwa,0.1,30.6
2024-09-26,Polonnaruwa,0.5,31.2
2024-09-27,Polonnaruwa,4.1,29.4
2024-09-28,Polonnaruwa,2.0,28.5
2024-09-29,Polonnaruwa,4.9,27.9
2024-09-30,Polonnaruwa,6.0,27.3
2024-10-01,Polonnaruwa,0.5,28.8
2024-10-02,Polonnaruwa,4.2,28.9
2024-10-03,Polonnaruwa,0.0,29.9
2024-10-04,Polonnaruwa,0.3,30.6
2024-10-05,Polonnaruwa,2.0,30.2
2024-10-06,Polonnaruwa,9.4,28.9
2024-10-07,Polonnaruwa,17.8,26.3
2024-10-08,Polonnaruwa,8.9,27.2
2024-10-09,Polonnaruwa,23.9,26.6
2024-10-10,Polonnaruwa,21.6,26.1
2024-10-11,Polonnaruwa,17.3,26.0
2024-10-12,Polonnaruwa,1.4,26.6
2024-10-13,Polonnaruwa,7.9,25.8
2024-10-14,Polonnaruwa,7.1,26.0
2024-10-15,Polonnaruwa,0.6,26.2
2024-10-16,Polonnaruwa,0.3,28.1
2024-10-17,Polonnaruwa,0.0,28.7
2024-10-18,Polonnaruwa,0.0,28.8
2024-10-19,Polonnaruwa,0.6,28.1
2024-10-20,Polonnaruwa,18.0,26.9
2024-10-21,Polonnaruwa,21.3,26.2
2024-10-22,Polonnaruwa,10.5,26.1
2024-10-23,Polonnaruwa,11.5,26.3
2024-10-24,Polonnaruwa,2.4,27.5
2024-10-25,Polonnaruwa,0.7,27.4
2024-10-26,Polonnaruwa,9.2,27.0
2024-10-27,Polonnaruwa,0.5,27.8
2024-10-28,Polonnaruwa,1.5,27.8
2024-10-29,Polonnaruwa,2.0,27.9
2024-10-30,Polonnaruwa,11.4,27.1
2024-10-31,Polonnaruwa,11.6,26.3
2024-11-01,Polonnaruwa,49.4,25.1
2024-11-02,Polonnaruwa,29.4,25.1
2024-11-03,Polonnaruwa,23.3,25.5
2024-11-04,Polonnaruwa,10.6,25.5
2024-11-05,Polonnaruwa,0.5,26.3
2024-11-06,Polonnaruwa,0.1,27.0
2024-11-07,Polonnaruwa,9.5,26.2
2024-11-08,Polonnaruwa,12.9,25.5
2024-11-09,Polonnaruwa,2.3,25.8
2024-11-10,Polonnaruwa,1.9,26.1
2024-11-11,Polonnaruwa,2.2,26.3
2024-11-12,Polonnaruwa,7.5,26.6
2024-11-13,Polonnaruwa,11.8,26.2
2024-11-14,Polonnaruwa,14.9,25.8
2024-11-15,Polonnaruwa,32.6,25.5
2024-11-16,Polonnaruwa,1.6,26.2
2024-11-17,Polonnaruwa,1.2,26.6
2024-11-18,Polonnaruwa,19.3,25.8
2024-11-19,Polonnaruwa,11.8,25.4
2024-11-20,Polonnaruwa,17.4,25.2
2024-11-21,Polonnaruwa,15.5,25.3
2024-11-22,Polonnaruwa,15.8,25.4
2024-11-23,Polonnaruwa,3.6,26.0
2024-11-24,Polonnaruwa,32.3,24.4
2024-11-25,Polonnaruwa,92.5,23.6
2024-11-26,Polonnaruwa,113.8,23.9
2024-11-27,Polonnaruwa,43.2,24.7
2024-11-28,Polonnaruwa,6.5,24.1
2024-11-29,Polonnaruwa,5.4,24.7
2024-11-30,Polonnaruwa,0.2,25.7
2024-12-01,Polonnaruwa,0.0,27.4
2024-12-02,Polonnaruwa,0.0,26.8
2024-12-03,Polonnaruwa,0.0,26.0
2024-12-04,Polonnaruwa,3.2,26.1
2024-12-05,Polonnaruwa,0.6,26.3
2024-12-06,Polonnaruwa,0.3,26.3
2024-12-07,Polonnaruwa,0.4,26.0
2024-12-08,Polonnaruwa,1.9,25.9
2024-12-09,Polonnaruwa,0.5,25.9
2024-12-10,Polonnaruwa,10.1,25.3
2024-12-11,Polonnaruwa,2.9,25.7
2024-12-12,Polonnaruwa,27.4,25.0
2024-12-13,Polonnaruwa,43.8,25.0
2024-12-14,Polonnaruwa,14.9,24.7
2024-12-15,Polonnaruwa,1.2,25.8
2024-12-16,Polonnaruwa,37.1,24.2
2024-12-17,Polonnaruwa,51.5,24.7
2024-12-18,Polonnaruwa,0.2,26.2
2024-12-19,Polonnaruwa,1.9,26.7
2024-12-20,Polonnaruwa,12.4,26.0
2024-12-21,Polonnaruwa,4.9,25.6
2024-12-22,Polonnaruwa,1.8,26.5
2024-12-23,Polonnaruwa,0.0,26.0
2024-12-24,Polonnaruwa,0.0,25.9
2024-12-25,Polonnaruwa,0.3,25.6
2024-12-26,Polonnaruwa,0.3,25.4
2024-12-27,Polonnaruwa,9.5,24.9
2024-12-28,Polonnaruwa,1.2,25.5
2024-12-29,Polonnaruwa,10.3,25.1
2024-12-30,Polonnaruwa,18.4,25.1
2024-12-31,Polonnaruwa,30.2,24.5
2025-01-01,Polonnaruwa,37.9,24.0
2025-01-02,Polonnaruwa,0.7,25.0
2025-01-03,Polonnaruwa,0.0,25.2
2025-01-04,Polonnaruwa,0.2,24.3
2025-01-05,Polonnaruwa,0.1,24.9
2025-01-06,Polonnaruwa,0.2,24.6
2025-01-07,Polonnaruwa,1.9,24.8
2025-01-08,Polonnaruwa,4.2,24.7
2025-01-09,Polonnaruwa,4.2,25.4
2025-01-10,Polonnaruwa,6.8,25.2
2025-01-11,Polonnaruwa,65.7,24.0
2025-01-12,Polonnaruwa,41.7,24.4
2025-01-13,Polonnaruwa,1.7,25.2
2025-01-14,Polonnaruwa,28.0,23.7
2025-01-15,Polonnaruwa,10.6,24.2
2025-01-16,Polonnaruwa,8.3,24.4
2025-01-17,Polonnaruwa,2.2,24.9
2025-01-18,Polonnaruwa,32.0,24.1
2025-01-19,Polonnaruwa,57.7,23.6
2025-01-20,Polonnaruwa,11.2,24.5
2025-01-21,Polonnaruwa,5.9,24.7
2025-01-22,Polonnaruwa,26.0,24.1
2025-01-23,Polonnaruwa,2.1,25.0
2025-01-24,Polonnaruwa,1.0,25.0
2025-01-25,Polonnaruwa,2.7,24.7
2025-01-26,Polonnaruwa,2.4,25.5
2025-01-27,Polonnaruwa,0.2,24.5
2025-01-28,Polonnaruwa,0.1,24.6
2025-01-29,Polonnaruwa,11.6,25.0
2025-01-30,Polonnaruwa,14.1,25.3
2025-01-31,Polonnaruwa,2.4,25.5
2025-02-01,Polonnaruwa,1.6,25.9
2025-02-02,Polonnaruwa,1.2,25.5
2025-02-03,Polonnaruwa,0.3,25.0
2025-02-04,Polonnaruwa,0.2,24.6
2025-02-05,Polonnaruwa,1.6,24.7
2025-02-06,Polonnaruwa,0.5,25.5
2025-02-07,Polonnaruwa,0.8,25.4
2025-02-08,Polonnaruwa,0.9,24.6
2025-02-09,Polonnaruwa,1.3,24.6
2025-02-10,Polonnaruwa,0.3,25.2
2025-02-11,Polonnaruwa,2.1,25.1
2025-02-12,Polonnaruwa,1.6,25.6
2025-02-13,Polonnaruwa,0.0,25.1
2025-02-14,Polonnaruwa,0.0,24.6
2025-02-15,Polonnaruwa,0.0,24.7
2025-02-16,Polonnaruwa,0.1,24.5
2025-02-17,Polonnaruwa,0.1,25.5
2025-02-18,Polonnaruwa,0.1,26.1
2025-02-19,Polonnaruwa,0.0,25.9
2025-02-20,Polonnaruwa,0.0,26.0
2025-02-21,Polonnaruwa,0.0,26.2
2025-02-22,Polonnaruwa,0.0,26.3
2025-02-23,Polonnaruwa,0.2,26.3
2025-02-24,Polonnaruwa,0.1,26.6
2025-02-25,Polonnaruwa,12.0,25.6
2025-02-26,Polonnaruwa,13.8,25.1
2025-02-27,Polonnaruwa,19.9,24.8
2025-02-28,Polonnaruwa,28.9,24.4
2025-03-01,Polonnaruwa,12.3,25.3
2025-03-02,Polonnaruwa,4.5,25.2
2025-03-03,Polonnaruwa,0.7,26.0
2025-03-04,Polonnaruwa,0.0,26.3
